Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
10.0.0.176-10.0.0.177-49474-80-6,10.0.0.176,30782,10.0.0.177,443,17,03/07/2017 00:46:16,0.7632293,0.39340192,0.19433989,0.71736723,0.33979186,0.47978446,-0.07849924,1.316675,0.49590415,-0.3983672,-0.1943166,-0.32668167,-0.11297973,1.3498486,-0.041699767,0.2501056,0.000588575,0.67608744,0.33997422,0.11775138,-0.4253666,0.6583716,0.041044146,-0.10391381,0.7238081,0.537104,0.4614067,0.14902051,-0.009572348,-0.33705258,0.54607207,0.8764137,-0.22508852,0.44762233,-0.057650898,0.5785933,-0.20189548,0.047445897,0.27129656,0.25903535,0.55268955,0.56500787,0.40679175,0.5231911,0.2518856,0.30725604,0.26081723,-0.16810356,0.4800043,0.02469917,0.3731664,0.27129415,-0.26634312,-0.26532078,0.056390066,-0.044437103,-0.8933033,0.32683867,-0.010393201,0.41967982,-0.22236712,0.4520771,-0.37782875,-0.42618746,0.36656773,0.0915081,0.8062262,1.4593925,0.7212381,0.11146817,-0.07926158,0.5465959,-0.36133817,0.6521593,0.1572867,0.6341227,0.16071853,BENIGN
10.0.0.23-10.0.0.24-2454-80-6,10.0.0.23,17245,10.0.0.24,80,17,03/07/2017 00:13:43,0.22659951,0.8469101,0.56898683,0.5153285,0.24632217,0.31811792,0.08537951,0.6039078,0.24335533,0.36319268,0.8381785,0.42251918,-0.7381323,1.6669645,1.0547364,-0.14902298,0.38836843,0.6770603,0.026805015,0.706752,1.0774628,0.49587,0.7671557,-0.13294002,0.69073147,1.2915167,0.22571337,0.49194288,0.73722845,1.2986051,-0.027089374,1.2820129,0.45160514,-0.14709564,0.30489543,-0.44681033,-0.055830352,0.7675114,0.63863224,0.6423158,0.65734375,-0.010167026,0.33350247,0.5559684,0.41304946,0.9154931,-0.033345077,-0.072425336,0.9456891,0.42239055,0.4406785,0.16695696,0.7345653,0.4011224,0.17771262,-0.101328075,0.22088936,0.26463708,0.88675416,0.6166649,-0.5029597,0.36728692,-0.20705299,0.26946244,0.3483854,0.096227616,0.52694327,0.15409549,0.06769719,0.1211613,0.23632711,0.13339792,0.5685957,0.048784155,1.1814568,0.7089861,0.7833964,BENIGN
10.0.0.142-10.0.0.143-36317-80-6,10.0.0.142,4329,10.0.0.143,443,6,03/07/2017 00:19:02,0.47191578,-0.82206434,0.19824043,-0.2558789,0.2992158,-0.333405,0.7309938,0.81883633,0.034297135,-0.22266969,-0.2705641,0.39099917,0.40298742,0.7795265,0.46968907,-0.7135943,0.68209326,0.41631812,0.16380878,0.08657696,0.37972566,0.37392926,-0.17962475,0.6243491,-0.16048665,0.19066755,0.62505627,-0.04939398,-0.46659487,1.2730933,-0.18332364,0.95691115,0.14449604,0.123880714,-0.18751086,0.6634173,0.003954556,0.04911333,1.6577235,0.21391168,0.19327582,0.7533777,0.39446902,0.17967469,0.2524244,0.5786323,0.3776,-0.22443415,-0.5608707,-0.04534441,0.2664205,0.32359758,0.35278916,-0.05941991,0.010190481,0.5857637,-0.6871948,0.091458164,-0.21400008,-0.057265073,0.23760742,-0.64529616,0.56730527,-0.17367561,0.8318337,0.018039512,1.0615388,0.0838687,0.16962954,0.6740984,0.2988475,0.94540316,0.38549396,0.11023339,0.81054777,0.5857575,0.52646947,BENIGN
10.0.0.31-10.0.0.32-37866-80-6,10.0.0.31,51278,10.0.0.32,443,17,03/07/2017 00:43:51,0.43653327,0.35545042,-0.26251277,-0.3740649,0.6998987,0.06299956,0.17594795,-0.10410366,0.5362214,-0.08367419,-0.25588456,0.20568778,-0.03344164,0.9487645,-0.2071778,-0.93204826,0.18699269,-0.084938854,0.032397337,-0.48306823,-0.46978888,0.25135723,0.23099424,0.23185138,0.637547,0.5531871,0.645378,0.66030943,1.3530278,0.31993738,0.030893719,0.6914809,0.18098384,0.66726995,0.77806115,0.4079626,0.2615542,0.30542865,-0.41582203,0.19690779,0.106690295,-0.3991818,0.68621784,1.2418175,0.56832546,-0.61483985,-0.6149879,1.4692249,0.46457678,0.08349427,0.05920081,-0.059013247,1.3584304,0.37615672,0.3199892,-0.19666347,-0.06999968,0.36915314,0.3940913,0.40917394,-0.26341003,0.04295813,0.33172506,0.4385728,0.9519238,0.8077588,0.65131176,1.180112,-0.3790321,0.43245146,0.7761899,0.007429557,0.7649405,-0.35631812,0.78840005,0.0013689976,0.18587121,BENIGN
10.0.0.153-10.0.0.154-6261-80-6,10.0.0.153,32669,10.0.0.154,80,17,03/07/2017 00:49:13,0.4819207,-0.28109947,0.6581626,0.031485625,0.7385528,-0.18541555,0.75600785,-0.4267942,0.41581208,-0.015168413,0.05179192,0.36841664,0.9725521,0.6148629,1.0873666,0.17713383,0.29120943,0.08565422,-0.2368264,-0.11880105,0.32369655,-0.107502714,0.73412675,-0.4215255,0.53301775,0.94972265,0.38425252,0.448438,-0.26164904,0.7387787,0.4058501,0.22155106,0.30712438,0.44257945,0.08306663,0.39078486,0.31138393,0.3729763,0.41497687,0.21779391,1.2673774,0.44685394,-0.18669969,0.47006443,0.6187787,0.2827348,-0.30420873,-0.38418213,0.7435788,0.04559479,-0.2240235,0.83668345,0.80758345,0.20809637,0.05492865,-0.19670463,1.1493893,0.001639359,0.43487766,0.6929563,-0.0509485,0.8439391,0.16938666,0.6519413,1.3543447,0.034721,0.052820697,0.45596874,-0.13159469,0.84222966,0.05477342,0.5688934,0.8168937,0.654733,-0.027256034,0.24468698,-1.0246273,BENIGN
10.0.0.23-10.0.0.24-18479-80-6,10.0.0.23,55094,10.0.0.24,53,17,03/07/2017 00:37:03,0.6049089,-0.15714271,0.16347933,0.153399,0.34810695,0.055400565,-0.53438365,0.5158356,0.7429731,-0.5393026,1.6278164,-0.060971472,0.09623307,0.8641529,0.84361744,1.3943743,0.7303935,1.3109225,-0.8451677,-0.3100789,0.16962956,0.55144745,-0.5837034,0.4590973,0.111882865,0.29824856,0.10660762,0.35283348,0.31454676,0.09108568,0.5518084,1.0323619,0.4268151,0.7520579,0.53752947,1.5721979,0.19013731,0.35333073,0.8681051,0.6408787,0.17635399,-0.13815157,0.263213,1.1142468,0.6663492,0.18224528,0.5031876,-0.66970897,-0.16097024,0.5957813,0.30777335,-0.211343,1.0106903,0.16783,0.12822261,0.5467503,-0.8945744,-0.10307655,-0.5698112,0.8472582,-0.15103635,0.27755722,0.7939437,0.71720415,0.67099684,0.86672854,0.15368105,-0.34896806,0.010085461,0.7969369,0.18700516,0.30872142,-0.15279597,0.3902434,0.5956553,0.5095409,-0.70898217,BENIGN
10.0.0.160-10.0.0.161-29230-80-6,10.0.0.160,36919,10.0.0.161,80,17,03/07/2017 00:16:00,0.22868901,1.1875305,0.4841511,0.12295564,0.17016387,0.16228414,0.69596744,0.8663509,0.1910416,0.07831832,-0.027535181,0.23679022,-0.06029458,0.24895816,-0.0762554,-0.6394808,0.79547346,0.51645535,-0.48539037,0.008266916,-0.24587029,-0.15093508,-0.14361984,0.59196734,0.5158152,0.007203548,0.1443613,-0.17885947,-0.2621337,0.009527722,0.2964562,-0.07035099,1.1213509,1.4665306,-0.2881909,0.46144557,0.78541666,-0.32208607,0.24390325,-0.403437,-0.18501288,0.217521,0.036142383,0.59293735,-0.3796108,0.386355,-0.41866684,0.32346886,0.41177005,0.70558745,0.17988718,0.12170405,1.0287278,0.2593867,0.47097802,0.42114836,0.4005548,0.27501372,0.4460137,0.9233134,-0.46367192,-1.0102167,0.74522835,1.009041,0.792035,0.22123662,-0.076959275,0.5177122,0.6332222,0.41566008,-0.021230513,0.42441788,0.54800427,0.79499066,0.6448467,-0.39972416,-0.57386994,BENIGN
10.0.0.27-10.0.0.28-18005-80-6,10.0.0.27,33245,10.0.0.28,53,6,03/07/2017 00:47:07,0.8863043,0.42890763,0.17690745,-0.11162201,0.48931533,0.1292829,0.94071805,-0.38568336,0.15994406,0.03113317,0.32129076,0.38228804,0.18773742,0.5943781,0.06384508,0.031373058,0.9238032,0.6270244,-0.39202034,-0.6331126,-0.51479477,-0.24239713,-0.9057162,-0.7623253,0.17921157,-0.11372701,-0.32575122,-0.4768411,-0.6926249,0.6136943,0.59348184,1.0851686,0.6324613,0.8018824,-0.14623497,0.006097275,0.28161404,-0.1874675,0.42643073,0.8652961,-0.287484,1.1078072,-0.41363955,0.9108807,0.49451643,0.1525494,-0.061917454,0.417602,0.263525,0.16364028,0.3479474,-0.006702062,0.40389577,-0.09449713,-0.05123514,0.204799,0.31516555,-0.23872176,0.48450243,-0.24288684,-0.32147384,0.6842775,0.8722563,-0.39661625,0.3781234,0.21446835,0.010747542,0.5961208,0.16763015,1.0823153,0.67466134,0.1368824,0.18160258,-0.06797974,-0.35389477,0.16919927,-0.25859448,BENIGN
10.0.0.22-10.0.0.23-9286-80-6,10.0.0.22,14004,10.0.0.23,22,6,03/07/2017 00:00:22,1.0301445,0.25093144,-0.08409873,0.6551189,-0.058906857,0.11551459,0.32812014,0.5014259,0.20749451,-0.07158565,0.20381516,-0.16527855,-0.60603476,0.48085618,0.45265093,-0.27235496,-0.11648788,0.17793542,-0.05413541,-0.13001592,-0.048728358,0.15854679,-0.18404126,-1.0697384,0.20851704,0.4265528,-0.9935599,-0.46375784,-1.0629325,0.115206204,0.29953057,0.6371393,0.5460162,0.907188,0.2818998,0.69687974,0.69755995,-0.30951345,0.75662225,0.5759591,0.29194403,0.6096934,0.33093256,0.4954846,0.13726059,0.6188453,0.42014393,-0.55632764,0.6664776,0.62915707,0.60186994,0.1968768,0.6169829,-0.11860605,0.24291742,0.29425746,0.48560828,-0.31447282,-0.44020098,-0.07807945,0.34993166,0.28691176,0.89036417,0.6819885,0.23681109,-0.49072045,-0.32656112,-0.14602992,0.63041526,0.10972711,0.49340358,-0.24473357,-0.039469726,0.022181936,0.03197023,0.29689327,0.011995487,BENIGN
10.0.0.193-10.0.0.194-18860-80-6,10.0.0.193,9094,10.0.0.194,23,6,03/07/2017 00:19:53,0.2839032,0.5887002,0.19356617,-0.08319119,0.62424,-0.118461646,0.29853335,0.21897475,0.30691752,0.0078134155,0.28486645,-0.25915718,0.75966793,0.22985823,0.7927243,0.60606074,-0.26228982,-0.31346345,0.4469288,-0.10167784,0.28132492,-0.084189095,0.12899116,0.21881776,0.5327249,0.056832843,-0.29013255,-0.13197786,-0.52518773,0.8320506,-0.07442162,0.91163105,0.32619303,0.5490692,0.7298347,0.113355145,0.6057746,-0.2047993,0.87375283,0.24190465,0.0569167,0.051789634,-0.026195928,0.64041835,0.57530665,-0.7586008,0.7669643,1.2864884,-0.13211972,0.42481753,0.31460863,0.24003391,0.07407932,0.114757404,0.6616848,0.3574001,-0.7044423,0.16598995,0.114054926,0.25711954,0.2857257,0.15238789,1.1200649,0.25520033,0.2620769,0.480514,0.034638185,-0.2181351,0.762852,0.41570702,0.59256864,0.444884,0.20571044,-0.29935792,0.5965638,-0.112231575,0.12463281,BENIGN
10.0.0.12-10.0.0.13-35297-80-6,10.0.0.12,2335,10.0.0.13,22,17,03/07/2017 00:03:32,0.7163805,1.086098,0.055427197,0.5127873,-0.079359256,0.3928775,1.1020888,0.1773077,0.6475243,0.07429771,-0.009323849,0.10851559,0.11370188,0.8596938,-0.1726663,-0.21653306,0.0813653,0.025475442,-0.41848657,-0.15416297,-0.4072498,0.2530036,0.751107,0.039725255,0.5141435,0.08477954,0.5028072,-0.16821618,0.7161735,0.16481273,0.02792776,0.7572701,0.55800587,0.24205779,0.9303803,-0.19099464,-0.8313364,-0.57158196,0.29031682,0.48333466,-0.061206747,0.83408767,-0.25729355,0.23503017,0.119862504,-0.100861765,0.5249785,-0.8427775,-0.2830433,0.2860394,0.15006256,0.015938254,-0.1900441,0.28633028,0.3150049,0.96430695,-0.030136488,-0.08591244,0.7614125,1.3360391,-0.6339689,0.09660048,-1.0398414,0.1552515,0.05688171,0.44057778,0.5172361,0.3690557,0.20528173,-0.24829876,0.3560193,0.39860368,0.055825442,0.13068399,0.006065729,0.37254828,0.07315768,BENIGN
10.0.0.17-10.0.0.18-15178-80-6,10.0.0.17,42232,10.0.0.18,23,6,03/07/2017 00:26:57,0.57107633,-0.094934404,0.46318755,0.48069134,0.49971372,0.862292,0.55456084,0.30330694,0.34881252,0.6539227,-0.7514958,0.30303487,0.057966836,0.6471706,0.23687778,0.33122993,0.39850363,0.5968682,0.091137104,-0.303047,0.19948512,0.039725456,0.8249894,0.34498307,0.42113537,-0.19289929,0.8914158,0.049601164,1.1476973,-0.56951416,0.30208427,0.2705711,0.30889493,0.2985558,0.42764485,0.49744767,-0.07456526,0.4937073,-0.04597435,-0.09109015,-0.21543995,-0.024880625,0.14812303,0.6848114,0.5348604,-0.7084922,0.6889823,0.79971385,0.16958699,0.34451902,0.34542227,0.7708721,0.20512499,0.33545634,-0.4673284,0.8273207,1.1114782,-0.6341062,0.6792141,-0.19164905,0.8011753,-0.16319002,0.5251898,0.9535358,0.88453496,0.15595233,-0.2105718,0.84764326,-0.38887376,0.42465362,0.51602894,0.814984,0.2661131,0.36989984,0.7056556,0.46883214,0.5049381,BENIGN
