Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
10.0.0.98-10.0.0.99-57728-80-6,10.0.0.98,48076,10.0.0.99,80,17,03/07/2017 00:58:18,-0.37572983,0.20467561,0.47960755,0.39881083,0.8673512,0.051368892,0.23432311,0.16729592,1.0121429,0.44907764,1.1938614,-0.07040651,0.38737434,-0.628036,-0.15773362,0.21298738,-0.1203748,-0.65812606,-0.49827483,0.7410296,0.13835524,0.6496558,0.6681139,0.096559405,0.47895682,0.27360108,0.78805333,1.5855317,-0.68820125,0.039264116,0.40115964,0.33127147,0.9328547,0.61091536,0.17297249,0.3033381,0.93008775,-0.5315199,0.9118793,-1.4032549,0.8905411,0.6095803,0.554557,-0.02531594,-0.15464011,-1.2853285,0.72091544,0.61257035,-0.1840685,0.0010050338,0.942158,0.06753007,0.40367237,0.3775197,-0.2995611,1.4806958,-0.0085015595,0.06809783,0.5921006,0.59635216,0.28765845,-0.4003711,0.13352765,0.8030659,0.29846558,0.35629484,-0.2187275,0.38148165,0.20620288,0.020839944,1.1413326,0.6282006,-0.39738315,0.3031694,0.05531521,0.6231781,1.0011649,BENIGN
10.0.0.143-10.0.0.144-35839-80-6,10.0.0.143,31828,10.0.0.144,23,17,03/07/2017 01:02:23,0.55223966,0.21866174,0.37201288,0.12828523,0.84729785,-1.2815949,-0.11312705,0.45957792,1.0415317,-0.10356154,0.12822811,-0.0604291,0.6542488,1.2674062,0.32719496,0.22899204,0.5009106,0.6949069,0.55301595,-0.65589315,-0.19597079,0.0275993,0.6362648,0.80183405,0.507349,0.15545072,0.29524305,-0.272695,-0.87606764,0.8588677,0.7588749,1.2659254,-0.2152893,-0.35188234,0.08185291,-0.17619388,1.0612303,1.941807,0.048117638,0.45089695,1.123939,-0.012318894,0.47383633,0.06583812,-0.48052672,0.04131148,0.547704,0.06607784,-0.41156706,0.12077135,1.1894251,0.0836854,0.70552117,0.21597064,-0.14760214,2.17957,0.23460558,-0.06479768,0.14434382,-0.7437347,-0.38150576,0.24934433,0.99143034,-0.0021022668,-0.011055319,0.31089327,0.5521322,-0.13363932,0.13392536,-0.45607188,-0.6036257,0.2774469,0.93952745,0.40730822,0.69573283,1.1786014,-0.098648384,BENIGN
10.0.0.87-10.0.0.88-37951-80-6,10.0.0.87,5314,10.0.0.88,443,6,03/07/2017 00:01:27,3.1239352,0.52810055,2.4906256,1.7304463,2.5902965,1.676414,2.5912395,1.4743227,2.449334,1.5322028,1.866552,1.3137544,2.1211648,1.705701,2.1895869,0.8546263,2.8694665,2.6022534,1.0666747,1.272916,2.3486366,2.800239,2.0702832,1.4161733,1.8058695,1.9416175,1.3582662,2.1009383,1.2424176,1.4654744,3.320407,1.4982367,2.87114,1.9259514,1.6344653,2.7810156,1.7333,1.3969603,2.022213,1.3723284,2.4891107,1.0367855,1.1044178,1.8705587,1.7799014,1.6543732,1.5384053,3.0872097,2.759027,2.905196,1.2990308,0.50461453,2.0168433,1.5141213,1.6723453,0.76466405,1.1567531,1.7808667,2.305333,1.373062,0.6880114,2.4693143,1.1605636,2.1423774,1.6554595,3.1631227,0.3691969,2.667322,1.1400543,3.762504,0.73022085,1.013205,2.082826,2.8759024,0.40600154,2.8608205,1.5973562,SSH-Patator
10.0.0.198-10.0.0.199-23981-80-6,10.0.0.198,20293,10.0.0.199,21,6,03/07/2017 01:06:38,0.30988345,0.37777716,0.521762,-0.16210741,0.29230276,0.70296013,0.840456,-0.11472264,-0.18984133,0.5455244,-0.4097142,-0.9393175,-0.3306194,-0.11492744,0.43233806,0.31005675,0.14083973,-0.071921654,0.58433187,-0.17243433,0.37478164,0.7134855,0.5584534,-0.061578847,0.46861047,0.85670114,-0.09692068,-0.7069867,-0.6605014,0.20720501,0.24055248,-0.8130929,0.8192943,0.26547042,0.21337229,0.25679812,0.8946125,0.55654323,0.7782801,-0.31812215,0.14983596,-0.049750235,0.46313184,0.54478985,0.021900365,-0.55956256,0.16901383,0.6914296,1.0302049,0.006858512,0.98053336,1.3044809,0.6990046,0.9784134,0.31086153,0.37287453,0.13387506,0.058852136,-0.21737444,-0.7262536,-0.156821,0.21334592,0.03320063,0.2551435,-0.06276715,0.355103,-0.5759029,0.67913425,-0.35573608,-0.11217926,0.9756775,0.77319545,-0.098972104,0.8074833,0.29739413,0.96439284,0.7234255,BENIGN
10.0.0.99-10.0.0.100-16412-80-6,10.0.0.99,49910,10.0.0.100,8080,17,03/07/2017 00:21:39,0.16441238,-0.12646455,0.5715435,0.52390397,0.6917339,-0.14432369,-0.00033456893,-0.26516125,0.0016419261,-0.1678276,0.14209832,-0.4144442,0.095227554,0.10537856,0.11160129,0.40289116,0.38270277,0.16897796,0.5894377,0.25302833,0.5001527,0.5685061,0.4408953,0.65204394,-0.29984418,0.3215958,-0.08209879,-0.3284831,-0.21573484,-0.022252552,0.3907162,1.6014562,1.0416617,-0.2934798,0.097129256,0.111091815,-0.07276577,0.40090764,0.32534045,-0.2813918,0.533336,0.15642828,0.72750527,0.27847147,-0.35697374,-0.11402777,0.43467414,-0.02888366,-0.19076903,0.722334,0.23532467,0.09682978,-0.043380708,0.21341425,-0.13160777,0.8507808,0.23862322,1.3626672,0.27063522,0.6626864,0.0058762305,0.26104653,0.8294686,0.13336787,0.36778554,0.22283964,0.5271822,0.25480682,0.50314176,-0.21273379,0.7354479,-0.27529165,0.33837652,0.13599826,-0.3103727,0.39779687,-0.0020635456,BENIGN
10.0.0.15-10.0.0.16-29823-80-6,10.0.0.15,48960,10.0.0.16,53,17,03/07/2017 00:10:15,0.39304134,-0.4353694,0.7383138,0.44655913,-0.3076299,0.0018793688,-0.0027899393,-0.18284994,0.04734176,0.022196375,-0.049563944,0.37391388,0.26279312,0.63308084,0.0055645923,0.21045943,0.84901536,0.27121612,0.65953463,0.15484773,-0.3029579,0.26289046,0.585368,0.18539007,0.87406147,1.1308925,0.5365189,0.34723946,1.2642509,-0.2703653,-0.5223274,0.7303103,0.57235956,0.73132014,0.61534756,0.6889312,0.2416169,0.46198526,0.44136918,0.64895904,-0.15559627,0.48557404,-0.29494128,0.094103575,0.3775851,0.05003793,-0.28984725,0.07526415,0.92675966,-0.50942194,-0.0020356243,0.54304844,0.3189026,0.68026066,-0.37074953,-0.6929912,0.092656076,-0.5149748,-0.66368103,-0.70311815,0.3009931,0.20252198,0.88912237,-0.09032568,-0.43762353,1.6084123,-0.40064207,0.47414765,0.6196398,0.22444195,0.17857441,0.0418789,0.5618386,0.56257564,0.7097038,-0.38243952,0.8092704,BENIGN
10.0.0.190-10.0.0.191-58356-80-6,10.0.0.190,1839,10.0.0.191,53,17,03/07/2017 00:16:30,-0.41058457,0.5157663,-0.18885411,0.38714436,0.48167735,-0.43449727,-0.93494433,0.045448508,-0.14028935,0.45034206,0.40319633,-0.057995815,0.22737418,0.49198118,0.10338639,0.32212985,0.5058376,0.022846708,0.6077352,-0.18327199,-0.018119926,0.7889391,0.5355634,0.6716824,-0.6017729,0.13309409,0.6401886,-0.2430636,0.8903641,0.7966544,-0.06977133,0.5603282,1.3924546,0.4776623,0.35815856,0.71763015,0.8018668,0.4343783,-0.5105412,-0.07469396,0.8055081,0.2578586,-0.39591852,0.2591339,0.094023906,0.12807246,0.3422371,-0.07890946,0.9555003,-0.17573637,0.04816822,-0.34506494,0.31388023,0.43857744,0.2165976,1.1091938,0.19923413,0.4705295,0.6639479,0.10144968,0.02542788,0.42360693,0.3879051,-0.11662812,-0.33931136,0.4165877,0.4919044,0.19086508,-0.030342719,0.02306097,0.51927197,1.0849679,1.0286813,-0.5363534,0.083577424,0.10200889,0.4234935,BENIGN
10.0.0.67-10.0.0.68-30714-80-6,10.0.0.67,16360,10.0.0.68,8080,6,03/07/2017 01:01:07,0.33644998,1.2056094,0.030113705,-0.28821987,-0.1546046,0.34734717,0.27734932,0.860334,0.6573652,-0.005558558,-0.5490042,0.047924794,0.5575153,-0.17761026,0.94124144,0.14404267,0.15193962,-0.12835954,0.17413558,-0.04696308,0.34186998,0.19583294,0.6959389,0.9345155,-0.4719473,0.27473807,0.25348383,1.3713398,0.6362394,-0.08912958,0.61216503,-0.6424247,0.04755832,0.19190986,0.75017637,0.30119145,0.746511,1.4505814,-0.6184398,0.23191437,0.58475745,-0.45269004,0.66643226,0.29544282,0.901883,0.5371087,-0.2938153,0.8811004,0.2358524,0.9654848,-0.38273123,-0.108696535,1.1479975,0.28151026,0.7467141,-0.6800442,0.4788349,0.07451468,0.11459488,-0.46482578,0.34359446,-0.05967296,0.68845046,-0.2347056,0.11138121,-0.68574166,-0.48056415,-0.36228427,0.4956309,0.9843081,0.0680869,0.2034591,0.12969582,-0.242303,0.9772757,0.5909806,0.6603819,BENIGN
10.0.0.193-10.0.0.194-2038-80-6,10.0.0.193,16762,10.0.0.194,443,17,03/07/2017 00:06:33,0.57376873,-0.43514478,-0.1473936,-0.22922684,-0.20299612,0.15463722,0.7876832,0.48258457,0.73580235,1.0706558,0.18157195,-0.118675135,-0.011020891,0.12985645,-0.097291164,-0.07504745,0.6399749,-0.5204247,0.56455016,-0.11597771,-0.08499488,0.26102307,0.5365791,0.97552276,-0.2526,0.057666503,-0.1566644,-0.40809608,0.44079474,0.33934364,0.12556082,0.48352656,0.12613976,0.59650797,0.7011568,0.63100106,0.38620734,-0.2731385,0.89290303,-0.70455277,0.53840435,0.25773713,1.1071814,-0.061833642,0.21676731,0.61819315,0.4653928,0.13127829,-0.118273534,-0.40244827,0.050146203,0.5439677,0.40365326,0.8529449,0.45484933,1.3065115,0.2612513,-0.749273,0.22581176,-0.35682294,-0.19644572,0.9236792,0.12987205,0.21261874,0.5028172,1.5243771,0.3778119,0.37483194,0.14530592,0.6199858,0.038099423,-0.52746,-0.36215928,-0.08115724,-0.1830075,1.1621791,0.25780416,BENIGN
10.0.0.166-10.0.0.167-17829-80-6,10.0.0.166,25278,10.0.0.167,53,17,03/07/2017 00:39:26,0.07318176,-0.31625426,0.21886066,-0.39750215,-0.0195988,-0.20531958,-0.002770521,-0.061754715,-0.35163832,0.64310825,0.40335053,-0.10031673,0.08278034,0.35937202,0.28941372,0.33198184,0.64278424,0.17081606,0.4680883,0.57587355,0.8806197,0.21367228,0.052309077,0.23344974,-0.032571293,0.079877384,-0.060236823,0.7612078,-0.23871654,0.41491312,0.21145,0.7465825,0.6880748,0.43435442,0.5158123,0.50802267,0.79279584,0.39156705,-0.017416423,-0.3550819,0.46405044,-0.09200797,0.9294451,0.08816969,0.6075167,-0.17095713,0.1136053,-0.78234327,-0.7425881,0.26912075,-1.2602154,0.17181668,0.81255686,0.12896964,0.252481,0.4195769,0.043912593,0.5963864,-0.0069768466,0.40643314,-0.4855839,0.107054204,0.5662351,-0.1493182,0.2789941,-0.3112563,-0.035937715,-0.07124557,-0.04191311,0.09479302,-0.31357276,0.8125413,0.1442751,0.8205928,0.0021260572,0.4181648,-0.0990482,BENIGN
10.0.0.97-10.0.0.98-26279-80-6,10.0.0.97,35066,10.0.0.98,22,6,03/07/2017 00:04:57,1.2123262,1.2933573,1.1007985,1.4406059,1.0089079,2.029964,1.3031487,1.5297725,2.105614,1.4314371,1.5231348,2.9865847,1.4038965,0.9309421,2.4979975,3.0614376,0.92662233,2.672673,2.3991942,1.2648977,0.5748845,1.8925568,1.7139196,1.6087956,1.9852239,1.2178333,1.8348933,2.138276,1.199642,1.4418126,2.6272686,0.29321724,1.705467,3.5288997,1.4158416,2.1257555,1.5396734,1.6122901,1.82615,0.85274947,3.0860772,2.7999494,1.6177598,2.360737,1.9478217,2.873274,1.4719279,2.6135154,2.0429642,1.6211797,2.685505,1.5409278,2.9052691,2.1022565,3.168216,0.2893945,1.4209374,1.4532534,1.7765226,1.1438837,1.4105737,1.8237188,2.5484183,2.5918639,2.69703,1.9598823,2.704145,1.6714942,1.6869743,1.6939274,2.115683,2.608988,1.5358788,1.8195223,2.2812543,1.8144175,0.24693261,FTP-Patator
10.0.0.138-10.0.0.139-28882-80-6,10.0.0.138,14199,10.0.0.139,21,6,03/07/2017 00:55:38,0.1795107,0.6440468,0.42328992,-0.28985274,-0.24861129,-0.8429863,-0.13813889,0.031172594,0.57291514,-0.09463008,0.85453635,-0.50290626,-0.1943777,0.03298446,1.182455,0.7192689,0.7537621,0.50459397,0.006918099,-0.42356324,0.76654994,0.118225195,0.69941807,0.37245104,-0.16864078,0.47085088,0.0016863643,-0.68825823,0.25038132,0.30474797,0.24884483,-0.39869365,1.1042337,0.33508787,-0.12199654,-0.396449,1.2782936,0.24683808,0.099401124,-0.32521135,0.25039557,0.1373309,0.8201799,0.88429517,-0.27025935,-0.7613746,-0.37832853,0.10873774,0.06872599,0.5053205,0.42860827,0.076814145,0.48258033,0.13618848,-0.05333337,1.4271854,-0.27265766,-0.15198876,-0.0007863782,0.566989,-0.08512518,0.1331595,0.69775414,0.15112875,-0.28098845,1.4893405,0.39497808,-0.7791545,0.29051334,0.83383167,0.6200883,0.828164,0.5605715,0.111547194,0.9235411,0.41430917,0.045362096,BENIGN
