Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
10.0.0.91-10.0.0.92-58303-80-6,10.0.0.91,7649,10.0.0.92,443,6,03/07/2017 00:31:31,0.48527297,0.6466117,0.287211,-0.46561876,0.54564005,0.2845907,0.4137556,0.24087314,-0.078745,0.3091283,1.0539653,0.10252798,-0.34520295,0.7892505,-0.6938969,-0.8358621,0.8749337,-0.074941985,-1.0909512,1.1798085,-0.5530525,-0.1646833,-0.045934536,1.3532943,0.98255473,-0.24523306,-0.04440665,-0.27535856,-0.12666613,0.72304124,0.23994613,0.17573921,-0.6182301,0.31608388,0.39940703,0.34950235,0.47671556,0.16191241,-0.568802,0.31640854,0.0015002228,-0.14045626,0.80983657,-0.19597635,-0.53429633,0.1672031,0.1578304,0.0107373055,0.7830228,0.32490122,0.94510746,0.83077776,0.43160406,0.9431858,0.46791345,-0.14565453,0.32253554,0.61257714,0.21621655,-0.20416054,0.8177332,1.8547646,0.3501877,0.8916661,0.2543433,0.5333249,0.4236931,0.6860801,0.70639896,-0.2513664,0.5506326,0.97833985,0.2439094,0.40067694,-0.66713506,-0.15162128,0.39072222,BENIGN
10.0.0.47-10.0.0.48-9864-80-6,10.0.0.47,14475,10.0.0.48,22,6,03/07/2017 00:30:47,0.2568476,0.6590546,-0.48865223,0.5525191,0.41651207,-0.40292,0.93790764,1.0002934,0.44564736,0.11774797,-0.19188662,-0.2706373,-1.0809075,0.5598897,-0.038258933,1.193602,-0.30069092,0.3729091,0.51412016,0.8370702,-0.102936395,0.567082,0.44003054,1.0655487,0.4257586,0.58046514,0.13608642,0.7239816,0.08860793,-0.21239756,0.1984111,0.75652426,0.074401915,-0.07374459,-0.36709854,1.2281469,0.09762778,0.0900586,-0.13819554,0.8218496,-0.2941469,0.22646943,0.7728361,-0.12738606,-0.1522923,0.30836815,-0.24471015,-0.81666994,0.11688967,0.70868176,0.5507695,0.4792742,0.11610559,0.42647034,0.110450834,-0.0152542675,0.50709087,0.39051184,0.48442402,0.16436894,0.73996025,0.41875485,0.37369502,0.6994671,0.4497243,0.5944302,0.060989402,1.2381504,-0.0842805,-0.27469087,0.7301773,0.18598685,0.64162064,-0.1763658,1.3979717,-0.46411878,-0.47111714,BENIGN
10.0.0.142-10.0.0.143-39501-80-6,10.0.0.142,4693,10.0.0.143,21,17,03/07/2017 00:05:42,-0.46254405,0.6600828,0.2967383,0.19886604,-0.3597541,0.021366147,0.93425345,0.2781239,0.29938167,0.3146841,0.15290363,0.7552156,0.9373473,0.79894465,0.49522603,-0.004691016,-0.32046625,0.77711153,0.12911746,0.71607345,0.90985674,0.36863503,-0.11212623,0.15100831,-0.29930788,0.19616938,0.55859107,0.72640145,-0.67628556,0.014350502,-1.0250299,0.6105165,-0.21575427,0.060775653,0.13922969,-0.25984102,-0.18985537,0.20406917,-0.72853994,0.092286825,0.84996736,0.93122864,1.0510807,-0.16650708,0.19850652,0.17425032,-1.110108,0.47605056,0.5083525,0.61169267,0.98478454,0.19289352,0.05351335,1.3751626,0.6889404,-0.2572086,0.64075404,0.2963682,0.30502355,-0.0121222725,-0.27247038,0.8563823,0.52356046,0.46625492,1.2227547,-0.301558,1.019648,0.90364337,0.3674311,-0.31625763,0.8085382,0.89489746,-0.05504232,-0.49220508,-0.55889136,0.7423627,0.79232043,BENIGN
10.0.0.112-10.0.0.113-14602-80-6,10.0.0.112,42918,10.0.0.113,22,17,03/07/2017 00:28:32,0.5332386,0.35651743,0.31957802,-0.3420768,0.12462597,0.34859616,0.41428745,0.4475509,-0.11893238,0.8920814,0.21595252,0.4667166,0.27562413,0.5431676,-1.1748935,1.5333118,0.4510556,0.29249978,-0.669445,0.31839615,-0.115596935,-0.24790402,0.23329474,0.6405001,0.7247256,0.14084053,0.3045231,-0.044543438,0.0890582,0.49666023,-1.3129678,0.90873486,0.026278902,0.03915414,0.34415913,0.17408635,0.023599736,0.13217172,0.20661888,0.5529174,1.1542642,-0.59150153,0.4998317,-1.6336997,0.71518636,0.43671584,0.27626738,-0.58436126,0.78193045,0.72781664,0.5505542,0.27174017,0.06788039,-0.4342046,-0.26988104,0.69521564,0.40967178,0.28750432,0.18282174,1.3570322,-0.9688817,0.5131796,0.990245,0.2862031,-0.13494124,0.69770277,-0.271049,-0.8727027,0.18197322,0.6633501,0.2828889,0.50822073,-0.30873907,0.15801638,0.59285575,-1.0329409,-0.35618016,BENIGN
10.0.0.29-10.0.0.30-14208-80-6,10.0.0.29,51795,10.0.0.30,8080,17,03/07/2017 00:00:29,0.33180004,1.8417007,0.1451792,1.4242152,1.9085131,1.5813127,1.5525184,3.4630508,1.4118823,0.77059114,2.0857916,0.82455564,1.1717763,1.1212263,1.9020857,4.908534,1.5057472,-0.02651667,0.32626376,0.12535305,1.498775,1.634856,1.4502017,-0.24144281,1.9348978,-0.3447185,-0.018538268,1.5941399,3.1616087,1.5635301,-0.8141322,2.6427417,0.6816955,2.4887757,2.2815502,2.9105775,3.1526768,1.485192,2.270318,1.5803883,2.1089568,0.3591377,0.32635897,1.7258449,0.69768876,-0.7015068,2.4179797,0.93745404,1.5550352,0.40344426,2.0464969,1.1375984,0.7762652,0.2549635,1.7821451,0.98958373,0.17662549,2.1087828,1.6324841,0.6903623,0.21126814,0.6917927,1.8342316,0.6641565,1.3564812,2.9138713,0.46678957,-0.31891418,0.77120864,0.7979379,1.4888868,-1.6131355,1.5972695,1.636881,2.1002324,-0.18977183,2.0198174,Infiltration
10.0.0.176-10.0.0.177-51901-80-6,10.0.0.176,11054,10.0.0.177,443,17,03/07/2017 00:02:56,0.7384637,0.17056309,0.46834823,0.37552518,0.5962463,-0.042929333,0.3429812,-0.22667345,-0.28173092,0.48494193,0.55205363,-0.44082522,1.5947044,0.2899369,-0.41628328,0.12468866,-0.20593129,0.33615732,0.044724483,0.32594863,-0.115153484,0.12526068,0.20078574,1.0929879,0.97280616,0.42042604,0.1621884,-0.30469173,-0.3969003,0.5208951,-0.36223382,-0.13561915,0.133256,0.55950063,0.15348426,-0.3981979,0.84212923,0.062627345,-0.30675095,0.19463347,0.24404362,-0.09356494,0.54835504,-0.31256706,0.654381,-0.016591515,0.24817531,0.49411815,0.38002703,0.18226972,0.31997225,0.48274848,0.71794546,-0.00010150503,0.6107558,0.47395575,0.14236058,-0.4443767,-0.13872458,0.93579483,1.226927,0.9879463,0.24570316,-0.123124614,-0.084169805,-0.068634875,-0.23215187,1.0956781,0.41210154,0.19708434,0.6341632,0.089946404,0.2887365,0.44770947,1.4818275,-0.21423975,-0.0022954096,BENIGN
10.0.0.22-10.0.0.23-38709-80-6,10.0.0.22,50171,10.0.0.23,23,17,03/07/2017 00:00:22,0.065044075,0.8697682,0.47858596,-0.023790535,0.640368,0.5339492,1.098307,0.052554578,0.21219559,1.0606652,1.4723061,0.8974668,-0.38454032,0.04003589,-0.09967233,0.55306494,-0.50522244,-1.0280222,0.36206928,0.32591605,0.18526542,-0.24897912,0.0030242698,1.0014827,0.24004671,-0.0660751,0.4347532,0.11315541,0.51751524,0.61763656,0.010444947,0.2268837,0.39675736,-0.1343404,0.41746196,0.78597194,-0.17469396,-0.17638862,0.0029515252,-0.38428792,0.43423507,-0.2268961,0.13325414,-0.64895374,0.86784434,0.6000888,0.09381969,0.74456733,0.4216641,1.0103402,1.2310895,1.9405411,0.53361404,0.7317291,0.15980119,0.6357277,0.82958937,-0.076858126,0.08227611,-0.39938316,0.34869024,0.29315355,-0.4492434,-0.5057185,0.025026545,-0.48151356,0.30558848,-0.068629146,-0.3418932,0.33205304,0.5911235,-0.2624235,0.33508354,0.3563788,0.41067976,0.91111606,-0.013804008,BENIGN
10.0.0.95-10.0.0.96-26391-80-6,10.0.0.95,30147,10.0.0.96,8080,6,03/07/2017 00:08:15,0.32545614,-0.10525005,-0.51441747,0.6529109,0.7725315,0.47137833,0.5555912,0.36090258,-0.2845697,0.10106119,0.62981135,-0.48429376,-0.5756465,-0.26640078,0.2365116,0.46026275,0.5986989,0.27572966,-0.1561561,0.2873696,0.2365205,0.51613915,0.13959497,0.7109856,-0.13280705,0.46414506,0.662931,0.24521536,0.10754051,0.8882939,-0.60766244,0.15438212,0.15658027,-0.67014086,-0.43365368,0.9230867,0.09951172,0.35325623,0.25773346,0.3531283,-0.33176294,0.5433959,1.0431653,-0.20473534,1.2597164,0.2597133,0.075447194,0.1428371,0.46943372,0.8592144,0.12390267,1.0317678,-0.007685868,0.0022078883,0.28118488,0.6797269,0.47513685,0.10212811,0.09300092,1.4906502,0.73961335,0.62676847,0.19161136,0.037729535,0.13527694,0.017752146,-0.03636905,1.1061724,1.0091469,0.6578568,1.1665866,0.23102295,-0.0493149,0.15062201,-0.89698994,-0.1985949,-0.6006788,BENIGN
10.0.0.74-10.0.0.75-51698-80-6,10.0.0.74,50524,10.0.0.75,8080,17,03/07/2017 00:41:14,-0.7028011,0.46612948,0.9180399,-0.07188329,0.49224988,-0.52147174,0.9046025,-0.61960006,0.0026955486,0.0361913,0.9227661,0.07761279,0.16370861,0.58383733,0.48552576,0.8520864,-1.1187159,-0.022115082,0.13942112,-0.034538023,0.34295827,-0.04228486,0.4070369,0.6710046,0.037666585,0.98212117,0.047338527,0.023519345,0.015659057,0.5342823,-0.07629893,-0.20021884,-0.24567303,0.67003477,0.25744402,0.35150698,1.2647915,-0.18745881,0.058362868,-0.30969086,0.85129803,0.5650106,0.45555937,-0.29239535,0.1950411,0.27681637,-0.2631107,0.5084112,-0.63668597,1.1026669,1.242237,0.76799715,0.053262904,-0.055914156,0.47300187,0.7601716,0.8992284,-0.38406554,0.12401478,0.20720243,0.7818168,0.35121349,-0.17720805,-0.0054334053,-0.74610615,0.014064919,0.2629316,0.2500179,-0.2039379,0.123231605,0.73700255,-0.15390296,0.15351263,0.31531158,0.78353876,0.19010302,-0.14936367,BENIGN
10.0.0.188-10.0.0.189-7616-80-6,10.0.0.188,47736,10.0.0.189,23,17,03/07/2017 00:53:08,0.020556558,-0.07985071,-0.22563185,-0.57042325,0.92059386,0.3914537,0.52804434,-0.26564792,0.50583833,0.14969048,-0.18971865,0.44715938,0.8656788,1.0415404,-0.39061955,0.70375437,0.72205323,-0.43944693,0.781277,-0.01626329,0.62596637,-0.15492074,0.40261972,1.2460303,-0.60861784,0.6673497,0.13511798,-0.1369312,-0.11622411,0.38798305,0.22356594,0.21988524,-0.0042025633,-0.20730537,0.6416111,0.06023646,-0.62440985,-0.5155019,-0.20298459,-0.10450797,1.0050354,0.036382824,1.6723703,0.15284367,0.26597527,0.131216,-0.6465,0.30885834,0.34985211,0.711789,0.45051172,1.5861526,0.54046184,0.37645864,0.3188899,0.64817536,0.53531027,0.508957,0.9505347,-0.08759432,1.2410153,0.29873782,-0.81516606,-0.189919,0.1847364,0.03545005,0.73297584,1.3754536,-0.021961361,-0.36119106,0.5872457,0.508478,-0.10913313,-0.05223269,0.34223077,0.12426503,0.7317921,BENIGN
10.0.0.92-10.0.0.93-56104-80-6,10.0.0.92,13862,10.0.0.93,21,6,03/07/2017 00:31:32,0.7464657,1.0882869,0.057372894,-0.5566318,0.010790469,0.8512944,0.73332584,-0.20354848,0.55671036,0.709541,0.34444568,0.14099252,0.99341375,-0.1676814,0.14228088,1.2282492,0.23637678,0.443553,-0.28596324,-0.03008825,1.0706244,0.31632704,0.23557843,1.392033,0.32933238,0.30813494,-0.017980814,-0.20166416,-0.24750468,-0.18528922,0.35846707,0.6571671,-0.2431375,-1.1997712,-0.19450995,-0.33178252,-0.30163047,-0.46425062,0.15145513,-0.029018467,-0.0706006,0.87000257,0.8917051,0.029937731,-0.14184137,0.26099476,-0.047816284,-0.074026965,0.07134541,0.42034984,-0.2805726,1.3594728,0.08326131,0.14959611,0.47339267,-0.0455662,0.68576694,0.14950912,-0.3844376,-0.47172052,-0.23253092,-0.43136963,0.5717257,0.042381708,0.40220588,0.29349384,-0.07813416,0.38913602,0.09177027,-0.47436196,0.82607317,-0.6530661,0.17763212,0.8304199,1.3606282,0.43519753,-0.5019053,BENIGN
10.0.0.106-10.0.0.107-59754-80-6,10.0.0.106,29534,10.0.0.107,443,6,03/07/2017 00:11:46,-0.31259093,0.75872016,0.2032096,0.12901409,-0.068949655,0.12250664,0.068130754,-0.22885008,-0.35247335,0.47446513,0.5018897,0.98538643,1.544287,0.5526191,0.1779164,0.3732771,0.41522673,-0.027818108,0.7548172,-0.037626844,0.41687724,0.7263354,0.6805084,0.5322139,-0.031029658,0.4040946,-0.267902,0.1372615,0.11284651,0.45640215,0.4150303,0.36330003,-0.41502738,0.47061846,0.19675256,-0.09883793,-0.5778198,0.058620423,-0.0819407,0.22072525,0.4703109,0.24145348,0.68280524,-0.04281809,-0.08396922,0.40107936,-0.52701503,0.3647159,0.059819743,0.2192426,0.56176835,-0.42916423,-0.19657959,0.042684358,0.6222103,-0.5262878,1.0929877,-0.17600799,-0.027952593,0.5474693,0.5296996,1.17612,0.75573796,0.19412865,-0.15785113,0.1594325,0.4119571,0.57464445,0.4042452,0.9070761,0.75397444,0.8355813,0.084356695,0.20726186,1.2000929,0.052569,0.16821031,BENIGN
