Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
10.0.0.27-10.0.0.28-24785-80-6,10.0.0.27,31629,10.0.0.28,53,17,03/07/2017 00:30:27,0.28864723,0.19081944,0.39497378,0.2717033,1.2277822,0.8870548,0.58091867,-0.1406997,0.32773134,0.16431467,-0.5172163,1.2497094,0.3403562,0.20361775,0.3888981,0.71236837,0.5937985,-0.018501444,0.14426303,-0.042679597,0.84031564,-0.100029945,0.975951,0.42910746,0.3158117,0.7746878,0.32290965,0.05953734,0.1330916,-0.02137528,0.013255194,-0.23159727,0.31859413,-0.11628954,1.0519434,-0.17178838,-0.37470523,0.08806419,0.29954952,0.3652479,-0.3650889,0.31324,-0.097723335,0.67392296,0.18622492,-0.13833582,0.41520563,-0.28016523,1.182873,-0.13614151,-0.622781,1.0241463,-0.13297218,0.30927813,0.42295974,0.40838173,0.5813097,0.023121322,-0.8708067,0.31845218,0.28466207,-0.31622347,-0.0767325,0.7554878,0.40143737,-0.23434013,0.48086447,1.2351563,0.17174809,-0.82166713,0.38323963,0.18428421,0.218531,-0.50706017,-0.2925999,0.48250622,0.38416737,BENIGN
10.0.0.196-10.0.0.197-34443-80-6,10.0.0.196,39885,10.0.0.197,23,17,03/07/2017 00:03:16,1.0453235,-0.4455309,0.013459844,0.32282835,0.27323133,0.8111758,0.12416336,0.09209938,0.3063012,0.113212734,0.03286706,0.9536489,-0.009140324,0.19052942,-0.023665719,0.1844173,0.10405536,0.8258821,1.5780504,0.6274942,0.7239028,0.8939268,1.4494752,1.21793,-0.65952575,0.48071107,0.6736938,0.7017802,-0.17196468,-0.069727905,0.6453001,0.791672,0.24920517,0.68138903,0.597557,0.20833348,0.21811338,0.51424974,0.67401,0.16692212,0.64384913,-0.12458268,1.097368,0.40623194,0.48247883,0.24604116,0.21928956,-0.7440361,0.02692555,0.42913938,0.35382915,0.6686079,0.53868276,-0.012216454,1.1482737,0.1365523,0.2469028,-1.1282104,-0.17295149,-0.77803856,1.1927177,-0.13690068,0.04958959,0.5709146,0.1393205,0.23141508,0.27830818,0.65140265,0.5491272,0.29456055,0.8555466,-0.30871248,0.09905618,-0.0052088066,0.30253604,0.82135993,0.13407806,BENIGN
10.0.0.97-10.0.0.98-36838-80-6,10.0.0.97,52943,10.0.0.98,53,6,03/07/2017 00:24:57,1.5390378,2.7384708,2.3997793,4.4537654,4.1587005,4.0229917,4.1618276,3.1076293,2.251166,3.576716,3.6065118,2.2697349,4.353888,3.931383,2.2090874,4.3034177,2.6285715,5.425206,3.4091752,2.4820938,3.3524375,3.5941505,0.5959962,3.515618,3.448012,2.7666032,2.0126176,4.3914895,4.1088915,2.742086,3.871394,3.1228456,1.7465163,2.514465,2.9441464,4.005589,4.2062464,2.287342,2.1152506,4.158936,2.807364,3.377455,3.7656574,2.0311046,3.6465552,3.8576984,4.2947516,3.1653666,3.3033586,3.8532984,2.227854,4.544297,3.3405066,1.74618,4.384194,3.4930398,2.650262,2.8869526,3.577436,4.4290667,3.32473,4.313697,2.8425317,3.1593444,3.079944,4.172422,3.7201564,1.6184095,3.1113102,3.3493884,3.1399717,4.1888065,2.3296397,3.640494,3.4674325,4.440749,3.3467944,DDoS
10.0.0.162-10.0.0.163-24492-80-6,10.0.0.162,33580,10.0.0.163,23,17,03/07/2017 00:22:42,3.9711692,3.2274725,2.8309991,4.326662,3.0557492,4.2998247,3.7041094,2.7463877,2.831852,3.797381,4.345492,2.6756384,2.3651836,3.7557235,2.5968854,3.9064703,3.7347667,2.861791,3.4916518,5.561701,3.2985556,2.0005069,3.7529287,2.4160776,3.7375648,2.1004326,4.1746726,3.5407593,4.1182857,3.6738284,3.4994879,2.896049,1.8161105,3.9204829,3.890122,3.6082237,1.922451,2.7644618,3.6209517,2.6369667,2.8468635,2.0916378,3.0657392,3.8993795,3.1028838,3.6213489,3.3780346,3.92872,3.1530135,5.944641,3.458172,3.3608415,4.192041,1.5817988,3.698179,3.8450403,3.7124681,4.087794,1.9747275,2.7682571,3.121119,3.052292,2.2822838,3.5165946,3.6556487,3.1673503,3.9971275,4.082088,2.553277,2.6439266,3.618739,5.033913,3.4211633,4.815918,2.9101968,3.0791256,5.6106167,DDoS
10.0.0.74-10.0.0.75-40284-80-6,10.0.0.74,41655,10.0.0.75,23,17,03/07/2017 00:41:14,0.19838549,0.43810982,0.024741422,0.25413135,0.8122818,0.13716745,0.55647796,-0.17067827,0.16086207,-0.51876974,0.8345538,0.26362094,-0.04988939,0.35625598,0.58599913,0.43263495,0.037994463,-0.19571705,1.3469093,-0.36629078,0.26289767,0.13288227,0.12371079,-1.7411867,-0.077739984,0.27564183,0.123862706,0.6589721,0.66045797,0.38362372,0.8185601,0.046782747,0.13878681,0.053958107,0.15800655,-0.20355754,-0.05906443,0.6354175,0.27959576,-0.63011104,1.1626441,-0.25050354,1.0676198,0.81838536,0.22058757,-0.10655366,0.5767727,0.429788,0.068267725,0.10124473,-0.57938176,0.6546705,0.270549,0.32416534,0.78358316,0.17638081,1.0178549,-0.30915612,0.16965203,-0.14746426,0.49576503,-0.04116719,0.37403694,1.0332259,-0.23021042,-0.4838018,1.0871116,0.8146516,0.17126928,-0.26820102,-0.124204904,0.75976014,-0.19523099,0.2019869,0.8068162,0.14565958,0.22078793,BENIGN
10.0.0.46-10.0.0.47-37346-80-6,10.0.0.46,55125,10.0.0.47,23,6,03/07/2017 00:40:46,0.49515355,0.5632942,-0.18487184,-0.4643953,0.7158472,0.42523706,-0.55317456,1.0017282,0.51626533,-0.2588599,0.32122034,-0.17760205,1.1399138,1.1882651,-0.043316565,0.7769014,0.987577,0.19109468,0.4647327,-0.5769003,0.24087448,0.8683925,1.0745761,0.6086865,0.2631172,0.36446732,0.4286679,0.36587742,0.59380734,-0.23103227,0.18256722,0.2291912,0.5189605,-0.8226728,0.04621342,0.8513666,-0.46119633,-0.72380936,0.1970756,0.26692194,0.018995134,0.30619177,0.86304826,0.031466227,-0.37417835,0.3958481,0.46260142,0.6684122,0.5743797,-0.575151,0.46152687,0.21336736,0.96815073,0.34834397,0.5283621,0.46158382,0.2224538,-0.2431132,0.1919666,0.02639656,0.8022876,-0.27209285,-0.028300188,0.3565202,0.22364375,0.13485703,0.15270558,0.4496993,0.22179231,0.12354594,-0.090140425,0.36691436,0.34553713,0.20638275,-0.77227724,-0.108502746,0.36019874,BENIGN
10.0.0.142-10.0.0.143-22892-80-6,10.0.0.142,43483,10.0.0.143,53,6,03/07/2017 00:05:42,0.48393697,-0.43353516,0.13968217,0.043459818,1.0376326,0.01298941,0.47604132,0.35232055,-0.38392136,1.2992504,-0.18055731,0.87852275,0.8234443,0.79020715,0.15324587,0.5864608,0.22606179,-0.38272366,0.5634168,0.45588005,0.15473746,1.2426894,0.22945808,1.075011,0.5002246,-0.022404088,-0.66854393,0.40019208,0.88516927,0.098649725,-0.0017287213,-0.049031027,1.198788,0.59281033,0.15961732,-0.60761744,-0.4321806,0.72126853,0.58211833,0.068693586,-0.25986496,-0.06680916,-0.19994874,0.020382784,-0.8243002,0.5721939,-0.39832413,-0.4020101,-0.063488744,0.8581286,0.6267032,2.008817,0.642014,0.01689629,-0.37430272,1.1284198,0.35715574,0.46203583,-0.23965271,0.4251632,-0.2967315,0.4244291,0.392545,0.16137546,-0.44190595,0.0987057,-1.3418498,-0.112128,0.5684291,0.2845446,1.0283067,0.20811352,1.0579369,0.39768556,-0.2689325,1.2547693,0.7407225,BENIGN
10.0.0.36-10.0.0.37-11340-80-6,10.0.0.36,16330,10.0.0.37,21,17,03/07/2017 00:03:56,0.22347948,0.5732873,0.562021,0.3307492,0.9380547,0.3255055,-0.2791361,0.09115105,-0.23673083,0.9392745,0.34462124,1.0354216,0.48796314,-0.30739683,0.49371758,0.40571937,0.20941766,0.23292206,-0.0015377015,0.5543639,0.42851436,0.7307011,0.070227675,0.0760638,-0.07369646,0.64863914,0.030862778,0.95170414,0.2085218,-0.25953713,0.72485846,-0.6509533,0.03062357,0.318269,-0.20111619,0.0340865,0.15173174,-0.60600656,0.46227962,0.3886898,-0.41283697,-0.18932642,-0.16929118,-0.2905012,-0.2532531,0.00067219377,0.9258696,0.79081905,-0.5919829,0.1897102,-0.42287582,1.2155176,0.5359494,-0.27866083,0.2989827,-0.40933865,-0.19730507,-0.7284075,-1.0707302,0.25468332,-0.74638027,-0.2906187,0.5005906,0.06324357,-0.48365712,-0.071493186,-0.16628195,0.6144693,1.3672584,0.83473796,0.42647037,0.30670303,0.49103752,0.035795864,0.58982986,0.011117367,-0.0729223,BENIGN
10.0.0.55-10.0.0.56-48228-80-6,10.0.0.55,30595,10.0.0.56,22,17,03/07/2017 00:27:35,0.25397462,-0.05729516,0.18369119,0.32460105,-0.5181844,0.5996952,0.87138987,1.2454531,0.29362997,0.17785855,0.742897,-0.13653561,0.59101737,0.45235392,-0.2706613,0.1943602,-0.26205412,0.43920413,0.4867766,-0.09104741,-0.2915557,0.8999343,-0.011055113,0.29056826,0.44570547,0.86349493,0.311865,0.44211704,0.2664883,0.42518693,0.41607818,0.06411364,-0.75050515,0.30289423,0.5583592,0.20730735,-0.71750337,0.113654695,-0.037997484,-0.0022640482,-0.2750065,0.38285717,-0.16815348,-0.3003266,1.0320705,-0.038559012,-0.23069246,-0.33799317,0.15857233,1.2324264,0.50119436,0.66255975,0.73418367,0.36527357,0.92487085,0.5205788,0.9356835,0.2644845,0.38567886,0.022831151,-0.15232703,0.81426555,0.025450401,0.084317915,0.5547445,0.8638997,0.18593548,0.3146761,0.71962374,0.7234264,0.7242507,0.58937734,1.2003484,0.3184917,0.24810046,0.23944798,0.41254434,BENIGN
10.0.0.4-10.0.0.5-45222-80-6,10.0.0.4,14576,10.0.0.5,8080,17,03/07/2017 00:03:24,0.69506884,0.24162143,0.40338144,0.102417514,-0.4720238,0.9539012,-0.39543056,0.62592435,0.2045849,-0.111505575,1.3138572,0.38873264,0.5949521,0.7208423,0.22251497,0.28349906,1.650014,0.39623007,0.9161943,0.059289802,0.43974417,1.1516417,0.4775758,-0.26913044,0.43693733,0.09228035,0.32437265,0.24073052,0.305902,-0.0117691485,0.20168473,-0.38813913,0.64852375,0.51375294,-0.22769545,0.38919705,0.49936497,0.23357669,-0.18998049,-0.3071115,-0.04470317,0.13168903,-0.6843152,0.8312925,0.84030175,-0.22426084,0.580403,0.07318234,-0.5628133,-0.8328829,0.14225015,0.09365065,0.36744013,-0.6519953,0.6034894,0.48296463,0.09567787,-0.68418664,-0.28474915,0.34389952,0.4817297,0.7310431,0.43050084,0.5545624,-0.29062045,-0.14319657,-0.0053969347,0.7969983,0.6337121,0.048405543,-0.11784143,0.2576545,0.5770777,0.07611172,0.4429293,-1.4852928,0.7555261,BENIGN
10.0.0.28-10.0.0.29-9064-80-6,10.0.0.28,46203,10.0.0.29,80,17,03/07/2017 00:30:28,0.8413106,0.035255816,0.43514836,0.3993192,-0.5966003,0.52982146,0.98825616,-0.88967186,0.114750154,0.17388803,1.0438857,0.21154469,0.89517516,0.28442153,-0.7275745,1.2299033,0.6088847,-0.40611756,0.69284415,-0.35928154,0.36343002,0.46170223,1.1631905,0.4314893,-0.2755136,-0.12935767,0.511052,1.2852913,-0.31855196,0.0502631,0.18065968,-0.13016295,0.6953014,0.30570406,0.86246914,-0.31052187,-0.22868845,-0.06739499,0.48851463,0.26038882,-0.24496545,0.10495193,0.5306576,0.22018835,0.17085226,0.46044552,0.3362227,0.14101747,0.5434974,0.66772914,0.6800908,0.6600734,0.62847984,0.43538645,0.42302337,0.0007782041,0.61715144,-1.0090772,0.29453206,0.2357498,0.73039854,0.09973804,0.09439046,1.2970742,-0.095476076,0.052576758,-0.805137,0.18999065,-0.091604434,0.30836952,0.52065945,-0.19936419,0.50480336,-0.2768528,0.71269405,1.4516035,0.6254269,BENIGN
10.0.0.32-10.0.0.33-14754-80-6,10.0.0.32,26960,10.0.0.33,8080,17,03/07/2017 00:27:12,3.4994998,2.7999117,0.88013154,2.5172474,3.1743085,4.507307,2.7820942,4.1973033,2.686015,4.230716,3.1119556,3.3317137,3.6904793,3.5058205,2.666641,3.2687933,2.1475434,2.841948,2.497697,3.348161,4.9370317,3.8289773,3.6364956,3.6246643,4.4279428,3.6675591,3.2714057,4.3135276,4.2433376,3.3276834,2.311872,2.895389,3.060092,2.4043572,1.455054,4.678365,2.4284408,3.5784514,2.7962868,3.9548628,3.9000466,2.2899654,3.8090198,1.9967543,3.9570286,4.0916276,4.57452,3.0925612,2.738751,3.1536393,4.4436994,3.6739366,3.6704462,2.5813692,3.9641848,2.576253,3.876948,4.427556,4.1445622,4.284247,3.9897509,3.406128,2.5487306,3.1699948,3.5462465,3.450381,3.3928814,2.176807,3.815627,3.7501554,2.4275737,4.1817584,3.9044895,3.5386484,3.9440434,4.8974752,5.1550937,DDoS
