Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
10.0.0.78-10.0.0.79-40999-80-6,10.0.0.78,26621,10.0.0.79,21,6,03/07/2017 00:01:18,3.45939,4.6139727,2.4848685,2.8759956,3.0714726,2.8362489,2.1233778,4.314572,3.0766234,4.075446,2.6227465,4.006402,2.0948582,0.9776098,3.846787,3.5154164,2.2848237,2.8633518,3.813703,3.0295725,3.2156467,3.0552316,2.3686159,2.0034425,2.4555066,2.9769955,3.9034927,2.2671447,3.2575438,2.9996939,3.0104291,3.0463428,2.678367,1.971898,3.1252408,2.5699418,4.2339735,2.5928175,4.3140035,2.155933,3.429009,4.5848236,4.199682,2.3780954,4.2183022,2.8050947,3.5542662,3.2404425,3.1715546,2.6592143,3.2728693,2.9000013,2.9277894,1.4666829,4.471978,3.2571254,2.26369,5.0388393,3.242761,2.5835438,3.66454,3.6237617,2.459445,3.4973114,3.9867997,3.3963482,4.03264,1.2721878,2.3180676,3.6138108,3.670259,2.9977314,2.7248967,2.8187938,5.1018996,2.7449305,3.4731438,DoS slowloris
10.0.0.38-10.0.0.39-31599-80-6,10.0.0.38,33343,10.0.0.39,21,17,03/07/2017 00:30:38,0.5758776,0.4299056,0.43530032,0.4693955,0.21852626,-0.16582254,0.24294676,0.5810191,0.5254437,1.701826,-0.38359728,0.17128885,0.034479808,1.2073854,1.3426648,0.94416815,0.3367923,-0.036742784,-0.11005949,-0.22459249,0.7063293,-0.110435314,0.65213877,-0.58103395,-0.40076202,-0.10396991,0.30421117,-0.44779465,0.2645839,-0.34619716,0.620687,-0.8694685,-0.55252105,0.8711586,0.3236717,0.59579116,0.22218993,0.015912052,0.19541588,0.07887522,0.5953811,0.16443482,0.9300806,0.14226393,0.1841834,0.180032,0.18152684,-0.57150227,0.12084789,0.76777446,0.06324618,-0.17453553,-0.30478397,0.38108,-0.13393138,0.16095978,-0.5150394,0.078616515,-0.015536373,-0.009871591,0.7887353,0.06517612,-0.010268353,0.45386133,-1.3809628,0.987462,0.11439635,0.09973216,1.0758448,-0.43698776,0.9094288,0.29798615,0.8822931,0.21684992,0.09109333,0.62679774,0.08037033,BENIGN
10.0.0.14-10.0.0.15-16054-80-6,10.0.0.14,53679,10.0.0.15,443,17,03/07/2017 00:13:34,1.020164,0.22787967,0.016034337,0.13878952,0.036643364,-0.008392661,0.84446377,-0.15881126,-0.15065373,0.91083235,0.8706876,0.311877,0.0039585917,0.5427477,1.8505923,0.89102507,-0.35098425,0.004106957,0.2968364,-1.3703607,0.003961691,0.52402264,0.6078999,0.15697698,0.29498655,0.67401505,-0.7190628,0.07289005,0.354916,0.31870824,-0.06785057,-0.13998872,0.3094162,0.39621523,0.41396657,0.3660696,0.09192919,0.36044353,0.18942541,0.30517107,0.54097885,-0.49014154,0.04088671,-0.35579026,0.5868315,-0.8294609,-0.00936403,0.061975047,-1.1545808,0.33075422,0.5847665,0.36983836,0.080927655,0.12336522,0.4910361,0.63098496,-0.13637944,0.6637186,0.82051677,0.02009506,0.4275736,0.7592806,-0.1460217,0.64569396,0.7543821,0.13224275,-0.12192845,-0.01925841,0.5129166,0.58646023,0.52689326,0.106904924,0.25093594,1.1749339,-1.0115945,0.4064046,0.6978414,BENIGN
10.0.0.58-10.0.0.59-23978-80-6,10.0.0.58,39600,10.0.0.59,22,17,03/07/2017 00:07:38,1.6219047,3.7291589,2.6083047,1.4424821,2.9143436,3.261365,3.2663167,3.0064464,3.9616551,2.4171362,2.5356562,3.9518218,2.5121086,3.7046516,3.5667276,2.1263714,2.7551053,4.4126186,2.811069,2.486482,3.1259634,2.6707127,4.0334744,3.5265543,5.08993,3.8147068,2.1263325,4.1686325,1.7328051,3.4999723,3.3998766,3.305723,2.7512147,4.3180385,3.5167181,2.7316399,3.8516726,3.2059739,4.3980255,4.193901,2.9527204,3.4557228,4.2554417,4.01876,2.692299,2.7360067,4.1700883,2.7930756,2.6828337,1.801072,1.8650111,3.1872013,3.9597268,4.255351,1.473701,2.0943725,3.6140976,2.8427808,3.737601,3.038402,2.5037944,3.9804518,4.3071876,3.9103816,2.8475535,3.15228,2.1539288,2.7035291,4.518316,4.38054,2.8478687,3.6513565,3.1013792,3.2377486,3.175383,3.4460762,2.4604177,DoS Hulk
10.0.0.160-10.0.0.161-13810-80-6,10.0.0.160,9976,10.0.0.161,22,17,03/07/2017 00:22:40,0.29939324,1.2134277,-0.46317428,-0.019031454,-1.09961,-0.12658386,0.090246774,-0.468508,-0.35188884,0.2321455,1.1560795,-0.35091853,0.08549185,1.1336174,0.52844584,0.33961305,-0.22879155,1.3450726,-0.38095397,-0.29967922,0.1250896,-0.72412395,0.29375464,-0.36330235,1.0951167,0.99205595,-0.22687809,0.42263243,1.128207,0.17269602,0.14348626,-0.15337297,0.7032473,-0.16115877,0.3984865,0.2058876,0.79236114,-0.029346965,0.21773164,0.7730947,1.1429842,0.5205604,-0.7678329,-0.27697247,0.6483604,0.7923294,0.3159183,-0.07698667,0.22833747,-0.16748008,-0.8077811,0.21389164,0.13051891,0.38671413,0.26672226,0.58284414,0.5252108,0.34386846,0.3696811,0.2138636,0.6677533,1.0129244,-0.43742672,0.14826457,-0.039196808,-0.19302806,0.6155863,0.6855734,0.30126524,0.06120774,0.59282494,0.6706656,0.6013504,0.41570908,0.22658774,0.8860363,0.28568247,BENIGN
10.0.0.97-10.0.0.98-56117-80-6,10.0.0.97,17551,10.0.0.98,80,17,03/07/2017 00:24:57,3.8670523,1.1825327,3.6044748,2.6759884,3.5223258,3.707189,4.106657,4.5693235,3.6191092,3.4118712,1.6874329,4.3645315,1.1752213,4.905451,3.9178946,4.3027396,2.030401,2.7519836,4.1200523,3.1432238,4.456221,1.7650363,3.583273,4.5758367,3.2385418,4.310341,3.3341773,4.346309,4.785542,2.2847145,4.99177,3.2510722,3.398977,4.2809176,2.1424322,3.3876696,4.470785,2.1853917,4.249747,3.25335,3.0509899,4.1055155,3.8589675,3.526028,3.9885147,3.8524349,0.98111826,2.3377676,2.9946923,3.4998415,2.4357443,3.2406812,3.3240056,2.8876002,1.2537696,3.33987,4.1716886,3.2464256,2.731918,1.8894747,3.6184478,1.7192996,4.033861,3.7967346,2.5548291,2.7061074,3.1485586,1.6572602,3.422002,2.9571424,4.0715365,4.158908,4.0279794,2.6823115,3.020541,3.215169,2.8200266,DoS Hulk
10.0.0.142-10.0.0.143-25398-80-6,10.0.0.142,56775,10.0.0.143,21,6,03/07/2017 00:02:22,3.4996371,2.5194945,4.2700977,3.7686539,3.877034,2.7841923,4.8470964,5.4980793,2.131016,3.441526,4.0190835,2.1617725,3.494432,4.2787943,3.8650038,5.6468883,3.4969535,5.3040247,2.455946,4.6649795,3.3587017,3.5875592,4.2391396,4.8676977,4.04247,3.1483147,3.7152793,3.6082232,4.309385,1.9563539,2.7765317,3.7063665,3.531084,4.1825757,3.3048759,2.577131,2.0777237,3.7234983,3.4871607,2.5890408,3.235632,4.0741014,3.9014468,2.633176,4.9470854,1.901107,1.5157466,3.2638414,2.9123015,3.4023507,2.4878523,2.1356719,3.505029,4.9918585,3.4296558,4.422362,4.0828633,2.668239,2.183478,2.6134067,3.2158463,3.1346445,4.2959175,3.1268806,3.7673805,4.058207,5.2030993,3.2638552,3.3495073,2.0497396,2.348609,3.6373901,2.226352,3.1425643,3.1182117,2.308904,4.319128,DoS Slowhttptest
10.0.0.192-10.0.0.193-25972-80-6,10.0.0.192,35184,10.0.0.193,22,6,03/07/2017 00:49:52,1.0209237,-0.37790167,-0.260468,0.09298047,-0.8267412,0.08890076,0.33605203,-0.22405058,0.5505527,0.12763488,0.14666732,-0.1834436,0.33237356,0.59349215,0.6073721,0.19813326,0.37442064,-0.3290614,0.32374904,0.32353553,0.103668906,0.12252484,0.3765005,0.3180741,0.86914504,0.7175166,1.1990535,0.30351442,-0.31021944,0.7318375,-0.123370364,-0.026434645,0.5841079,0.9608487,-0.48523697,-0.2176173,0.54857445,0.84476036,0.25142345,-0.13576742,0.99551237,0.2891552,0.63922346,-0.22582898,0.1534055,0.20425834,0.96337223,0.8350865,0.18966666,0.37042078,-0.35723254,0.4974445,0.5817114,0.87728864,0.41156825,0.12576939,0.002807259,0.13347742,0.3116438,0.42415434,0.38402614,0.29279572,-0.2729075,0.14931984,0.038526896,-0.29893196,0.22081396,0.23270425,0.96473,0.14487238,0.062124543,1.0790694,-0.51320744,0.57362825,-0.27411512,0.425142,1.1277639,BENIGN
10.0.0.149-10.0.0.150-43576-80-6,10.0.0.149,45148,10.0.0.150,443,6,03/07/2017 00:02:29,0.64279264,-0.12791482,0.49894014,0.44295514,-0.22510718,1.1188059,1.0585686,-0.95795757,0.041546185,0.067546114,0.32101,0.36785716,0.7576221,-0.24169356,1.3694801,0.7718996,-1.2966841,0.6574905,0.57807326,0.92603844,0.5175091,-0.6295801,0.4900162,0.8782207,-0.4076475,1.1355484,0.06844736,0.67166525,0.7685784,-0.30767196,-0.6512976,-0.47248688,0.043902054,0.014161206,0.19086242,-0.05655741,0.12856503,0.60139954,-0.21806428,-0.067159586,0.48181662,0.4311947,-0.09564448,0.35761383,0.9382469,-0.8088548,0.018333059,0.10372339,0.24656516,0.53514284,0.57081944,1.2747478,0.43199173,0.29045606,0.16797766,0.96919197,0.33274665,-0.27868894,0.19694461,1.03224,1.3272904,0.5218665,0.22807555,0.36550385,0.45063794,0.029611196,0.32050967,0.5434571,-0.5888763,0.14775945,0.15650742,0.52299166,0.2706481,1.241034,-0.5428043,0.79241073,0.6542837,BENIGN
10.0.0.55-10.0.0.56-31301-80-6,10.0.0.55,9509,10.0.0.56,53,6,03/07/2017 01:04:15,-0.66587716,-0.24122521,0.17921174,-0.04677732,0.62421846,0.013626648,0.31894353,0.39608034,-0.06150378,0.9915168,0.1332534,0.33690423,0.31148595,0.5675599,1.9712139,1.1734442,0.57695824,0.13517302,-0.031847816,-0.5740359,-0.15324783,-0.030077338,0.5723207,0.0384486,-0.14992775,0.669406,0.26594275,0.6062377,1.1749427,0.1153949,0.06480764,0.21613847,0.1870052,1.0015411,0.506804,0.13708861,0.118327715,-0.31824315,0.17821059,0.43117386,-0.24125348,-0.13513914,0.5816061,1.0898616,0.5268937,0.7576577,-0.3778328,-0.24987666,0.3316069,1.07,0.33448124,0.44694656,0.45989195,0.4746618,-0.1450935,0.459195,0.24247997,-0.10669603,0.05928767,0.4481671,0.8409289,0.9698625,0.024496004,0.076363735,0.3693057,1.2729379,0.65006286,-0.049677122,-0.10083959,0.9207645,-0.36263397,-0.015378221,0.22346158,1.0069324,-0.2928721,1.6324176,0.7812136,BENIGN
10.0.0.105-10.0.0.106-56712-80-6,10.0.0.105,3628,10.0.0.106,80,6,03/07/2017 00:45:05,0.044903252,0.4494585,0.020977756,-0.21330348,1.0194654,0.53230894,0.16067228,-0.54037607,-0.63435906,0.22264294,0.75976884,0.32447502,-0.10049689,-0.35850278,0.8148144,-0.713824,0.25365907,1.0019983,0.12752678,-0.2622822,0.4190161,-0.4317619,0.7344876,-1.1622171,-0.0977708,0.23086914,0.7442868,1.1873792,1.5648638,0.2905116,0.45228994,-0.7656659,1.1174462,-0.64628756,0.6763745,0.22866477,0.5670189,0.49690434,0.039029896,0.51081526,0.9824131,-0.08050383,-0.081596546,1.029091,0.12314643,0.10095538,-0.040714882,0.048137624,-0.50630295,0.8571314,0.49182093,-0.09613657,-0.10384566,0.92040884,0.19836502,0.9763456,0.19585493,0.5532799,0.22729507,0.88608664,-0.06552645,0.5054729,0.12342821,0.34681758,-0.1400281,0.6816602,-0.481987,0.53931725,0.17753778,-0.4136037,0.4097924,0.0091183465,0.9473589,0.25432944,0.33367634,-0.56667376,0.16594537,BENIGN
10.0.0.163-10.0.0.164-24056-80-6,10.0.0.163,6034,10.0.0.164,8080,6,03/07/2017 00:06:03,0.5482515,0.11920205,0.14550884,-0.019038707,-0.18727429,0.39858362,0.04227752,-0.29604262,0.43540964,0.9413711,-0.05970107,0.19996643,-0.052313864,0.88968235,-0.5268491,-0.53938365,0.59899485,0.82999057,0.68785274,-0.4483859,0.20859593,0.30742976,0.019009424,-0.2607711,-0.24633224,0.1666314,0.44563046,-0.43231788,-0.12539479,0.25764588,0.39661965,-0.23072109,0.15629692,0.47028205,0.3264717,0.037880994,0.5109513,-0.4716135,-0.09716835,-0.6628708,0.15728827,0.22488454,0.14258611,-0.20950069,0.010671414,-0.37203994,0.35344374,-0.22737125,0.1709935,0.88599676,0.8947522,1.5261565,0.22958209,0.57354075,0.10631638,0.6306757,0.61430454,0.2215004,0.51556134,-0.01667715,0.1839868,0.7673438,-0.91993964,0.28957027,-0.24423337,0.6237331,0.054130677,0.21279837,0.019981164,0.10745835,0.15068656,0.22534113,-0.013995589,-0.4074875,0.1714058,0.0020262147,0.34538275,BENIGN
10.0.0.155-10.0.0.156-56520-80-6,10.0.0.155,27645,10.0.0.156,22,6,03/07/2017 00:12:35,-0.92917293,0.12991528,0.29388994,0.42882523,0.7062916,0.334236,0.38672724,-0.30855092,-0.8003897,0.5578387,0.2878524,-0.12995692,0.6300079,0.49240682,0.71165,0.5860179,0.96132135,-0.09110556,0.3307454,0.23356932,0.66921437,-0.22739202,0.6574967,0.15833317,0.5937186,0.07616014,0.5081738,0.92583907,1.3699846,0.13421585,0.67671233,0.63393617,0.56634337,0.43022093,-0.54598296,0.06125422,-0.08184837,0.42194924,0.3966777,0.0114997635,0.7378908,1.2258749,-0.9191188,-0.29178065,-0.44300807,-0.08455905,-0.7202098,0.95201343,-1.0063508,0.8197034,0.5148533,1.713369,-0.37112314,0.60851985,0.14898527,0.6912999,-0.7939496,-0.063493095,0.25000104,-0.68284714,0.7226184,0.20009223,-0.19081725,0.6092728,0.064718306,1.4164041,0.3082192,0.7431858,0.39578223,0.618776,0.5002377,1.1177005,0.19582658,-0.40443972,0.20963767,0.9711283,0.9230762,BENIGN
