Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
10.0.0.115-10.0.0.116-6197-80-6,10.0.0.115,54146,10.0.0.116,21,6,03/07/2017 00:45:15,1.2350413,0.27791014,-0.45383313,-0.48792127,-0.10068604,0.18767306,0.1945549,0.1569376,0.4338744,0.78717375,0.49420244,-0.22333446,0.8455138,-0.2767879,0.36256993,0.35179713,-0.1885424,0.16818188,-0.13682154,-0.14735182,1.4821745,0.5957407,0.35242426,0.21623984,0.8129671,1.2025139,-0.1755771,0.5208907,0.17742623,0.8706838,0.25810868,-0.19721754,0.3566134,0.44476092,0.46181944,-0.26779163,1.0571324,-0.07187327,0.48980418,0.417798,-0.17131077,-0.4665693,0.3727584,0.023725202,0.12706798,0.009668663,1.1906649,0.57088673,-0.1886203,0.14297642,0.25670838,-0.15256129,0.04808225,-0.0719638,0.68189996,-0.0263985,0.28017423,0.9352943,0.5170317,-0.681883,0.07891124,0.15665781,-0.2787998,-0.0060170586,0.5161297,0.26499438,0.4259262,0.41518635,0.42464367,0.021131603,0.472437,0.88402116,-0.6757112,0.07721588,0.5437299,0.8735746,0.2889614,BENIGN
10.0.0.53-10.0.0.54-9935-80-6,10.0.0.53,47814,10.0.0.54,443,6,03/07/2017 00:30:53,0.07950847,0.38999528,0.5977112,-0.10859448,-0.74455774,1.1042851,-0.033705354,0.08136805,0.6490702,-0.38711238,0.51808476,0.23649529,1.0498259,-0.31078923,-0.47651848,0.4420996,0.4352608,-0.40222165,0.22647923,0.10406505,0.32065323,0.23451735,-0.52263016,-0.23680395,-0.72114176,0.23635194,0.040604655,0.77772343,0.6442987,-0.028358014,-0.13857722,0.6312359,0.21265191,-0.21105349,0.51524407,0.38221952,-0.54755276,0.07637581,0.5260282,-0.08048374,0.3657626,-0.58219343,0.09267119,-0.13479133,0.91489744,0.7227896,-1.4453251,0.21917997,-0.44595355,0.12651773,0.6898979,-0.28495762,0.022303076,-0.29244226,-0.056310236,0.3665637,-0.3247085,-1.1632068,0.13789108,-0.4440373,-0.076939985,0.41808304,0.33276615,0.013738131,0.30661923,-0.22553805,-0.13809726,0.3129302,1.016252,0.18722919,1.3683887,0.26343915,0.045290023,0.2660972,0.3882405,1.1005745,-0.25527054,BENIGN
10.0.0.168-10.0.0.169-44026-80-6,10.0.0.168,29445,10.0.0.169,22,17,03/07/2017 00:36:08,-0.28951734,0.80592185,0.5397187,-0.4411251,0.2572862,1.7436484,0.4147594,0.20181206,-0.19672452,-0.23206785,-0.22851372,0.41851652,-0.015899008,0.5231897,0.2358629,0.89021635,0.104457,-1.1720096,0.09553266,0.23202963,0.10875175,0.1216197,1.1828333,0.22784051,-0.43370897,0.13542762,0.62814015,0.051385444,0.4460021,-0.7361938,-1.029923,-0.44808328,0.26731113,0.26038378,0.2277841,0.01362684,1.4960902,-0.67182606,0.27477628,-0.48816872,-0.38801044,-0.15064038,0.35598135,0.34371305,0.74194705,0.9059627,-0.5295194,-0.3173969,-0.62448025,0.54556197,0.23938069,-0.22030511,0.0897312,-0.9903263,0.9442052,-0.34177348,0.4002812,-0.24325795,0.13859448,-0.5804628,0.23194312,1.5961723,0.1549634,-0.2654136,0.5381075,0.4091696,0.08433143,0.31204036,1.4037365,0.864282,0.5188792,0.38476777,-0.09929585,-0.12753879,-0.051986724,0.259628,-0.26773512,BENIGN
10.0.0.17-10.0.0.18-59009-80-6,10.0.0.17,33870,10.0.0.18,53,17,03/07/2017 00:06:57,1.0110394,0.6861223,-0.0063188076,-0.25972557,-0.10909777,-0.0641152,0.065118104,-0.37052247,-0.0047052708,0.36477777,-0.045177955,0.58343935,0.5188965,0.22457501,1.052447,-0.6965274,-0.34690988,0.53653747,0.66238296,-0.47347656,0.5636876,-0.40187824,-0.69620377,-0.37574247,1.1299716,-0.44029525,0.23382193,0.9921101,0.88501555,-0.10934117,0.39899573,0.9487402,0.19828044,0.20125863,-0.21438047,-0.21568604,-0.05789848,-0.068389766,0.5922557,-0.5830692,0.0037514898,0.2882843,0.41460976,0.96819127,-0.19136705,0.4247193,0.35192943,0.74462014,0.42028594,0.61909974,-0.3696106,0.7185237,-0.010670213,-0.04416195,0.2769865,0.10699323,0.37615928,0.0808113,-0.64939654,0.024968158,-0.248827,0.24096128,-0.26419345,0.4629989,1.5551497,0.3226184,-0.79646015,-0.075511985,0.31159803,-0.36195213,0.7768407,-0.5430347,0.61301666,0.39173055,0.20339848,1.5404828,-0.13872169,BENIGN
10.0.0.109-10.0.0.110-29241-80-6,10.0.0.109,31290,10.0.0.110,22,17,03/07/2017 00:01:49,0.017595705,0.707357,0.04604374,-0.30062792,-0.17340332,1.3691173,0.396641,0.1700063,0.50463885,0.48260942,-0.11629957,0.41356114,0.12441301,0.22126529,0.07888814,0.54903126,0.12463978,0.72239864,0.5872696,-0.12900905,0.7410985,-0.012523629,0.46221513,0.52863693,-0.028579947,0.2815746,0.15818559,0.42414728,1.0556353,0.20756762,-0.154559,0.20876113,-0.13982926,1.3453747,-0.03346728,-0.26838398,0.74685264,-0.14450751,0.32447994,0.0110897375,-0.19350824,-0.08923591,-0.6189136,0.20834725,0.6704377,1.2123616,0.21078375,0.33985403,-0.2589352,1.0893192,0.9850305,0.4861436,-0.10017419,0.06387411,0.9429591,-0.09263277,0.7586984,-0.39476562,-0.39852187,0.2399411,0.22687522,0.9544828,0.959883,-0.30392617,0.41912088,0.34910688,0.19819675,0.8913645,0.4912446,-0.11747316,-0.41739467,-0.87216693,0.3519508,-0.36168534,0.2893881,0.6686832,0.21745117,BENIGN
10.0.0.89-10.0.0.90-41679-80-6,10.0.0.89,19694,10.0.0.90,80,6,03/07/2017 00:04:49,0.5191609,-0.028987277,0.32422042,-0.3869823,-0.24557973,-0.1817016,-0.4619108,0.3003981,0.675943,0.25213525,0.22504681,0.32021704,0.50865954,-0.48348233,0.4631408,-0.015516203,0.32894653,0.90563726,-0.14414358,1.3090343,0.22656557,-0.21016188,0.9584536,-0.086767145,0.36305314,-0.5070001,0.48651707,-0.25149158,0.11726154,1.0188992,-0.2386226,0.29770088,0.49090248,0.520432,0.2598178,-0.7949196,0.15035816,0.8590188,-0.18164548,-0.27961087,0.4610336,0.62834924,-0.071157604,0.23029248,0.30158758,0.50339913,0.22027895,0.30108145,0.10898495,0.60874456,0.6366821,0.53961784,-0.51469994,-0.5170533,0.2713103,0.8047431,-0.27487028,0.15247487,-1.4837366,-0.309183,0.12154878,1.1208647,0.7827446,-0.18079041,1.2940851,0.05388149,0.65472645,0.10438322,1.2907562,0.3766251,0.3707479,0.3780778,-0.43354172,0.17891005,-0.20894444,0.26889566,0.82417494,BENIGN
10.0.0.131-10.0.0.132-2073-80-6,10.0.0.131,15313,10.0.0.132,22,6,03/07/2017 00:38:51,0.30332977,0.28834283,-0.49583924,0.1582723,-1.197707,1.037262,0.27019903,-0.20182064,0.62922096,0.24100386,-0.0067740083,0.18029991,0.013872255,0.2044736,-0.0028521311,0.19109401,0.497197,0.8580319,0.32046378,0.4505058,-0.06857316,0.3915768,-0.14878458,0.25560182,-0.9501979,0.5445376,0.39519653,-0.13623782,0.31552407,-0.0023984206,-0.2879204,0.7721965,0.014352932,0.6859956,-0.28190535,0.15819122,-0.28196248,0.22175041,0.96344715,0.29221022,-0.049431603,0.42812812,-0.14170812,0.8308665,0.36763182,-0.13586281,0.070198804,0.7740246,-0.24497297,0.3514639,-0.10902117,0.27022192,0.66608566,-0.19400121,0.44578186,0.22930576,-0.15840916,0.055667087,0.2366939,0.57249814,-0.38494948,1.4298061,0.64174426,0.15412849,0.5568636,0.12490145,-0.08536099,0.7598529,-0.19905783,0.7434608,1.1236562,1.2228057,0.2850662,-0.24292289,0.23529102,-0.5422495,0.8769056,BENIGN
10.0.0.68-10.0.0.69-5378-80-6,10.0.0.68,1163,10.0.0.69,80,6,03/07/2017 00:34:28,0.1429648,0.04905696,0.71282923,-0.22954215,-0.25033626,0.18992744,-0.03434071,0.0048344843,0.888988,0.4189683,0.14004494,0.57351464,0.3397266,0.11725416,0.9491113,0.29076093,0.38566622,-0.24865338,0.4438008,0.9780035,1.2913593,0.3622275,0.42599225,0.29754263,0.09038365,0.39851725,-0.96992624,0.6940211,0.6976506,-0.38887918,0.10529169,-0.11413953,0.3624503,0.7404468,-0.16322473,0.2731957,0.33204693,1.0662429,0.33920527,-0.3246154,-0.069365054,0.25253665,-0.37705305,0.058583993,0.59550685,-0.34227577,0.402721,-0.02403408,0.36956728,0.24591005,0.12177035,0.9215578,-0.10479179,-0.5598574,0.2527268,0.3334502,-0.27989864,0.79146975,-0.40735772,0.049286813,-0.38845944,0.124915384,1.1042768,0.12856613,0.75756097,0.48815787,-0.5053691,0.5382209,0.095275015,0.52343684,0.62826204,-0.5841377,0.38678306,0.075590484,0.6860077,0.07455513,-0.10596581,BENIGN
10.0.0.141-10.0.0.142-10049-80-6,10.0.0.141,43191,10.0.0.142,22,17,03/07/2017 00:45:41,-0.05116655,-0.1942416,0.11331665,0.36932275,0.5294939,0.4599225,1.2856156,0.08645069,-0.026082061,-0.16297486,0.7764125,0.123962596,0.4120143,0.44832894,0.70620483,0.22234622,0.45945245,0.37774974,0.19009562,0.7518791,-0.72862816,0.36642012,0.03490403,-0.62682223,-0.5527759,-0.14016059,0.37233362,-0.0984156,0.31720814,0.014501091,0.75593305,0.7332913,0.2862958,0.32301602,-0.06873296,0.38924682,-0.33604804,-0.15083686,0.2426826,-0.22707562,-0.07296793,0.2690501,0.7011925,0.55319273,0.07643142,0.45295024,-0.16258356,0.2209998,-0.9402527,-0.20318182,0.21063213,1.0251851,-0.3157646,0.19490264,0.35191604,0.45554394,0.17372227,0.086167075,-0.09162718,0.62615365,0.008974021,0.060057838,0.73418283,-0.099084966,0.9506564,0.08208446,0.003296756,-0.2752839,0.59492093,-0.040012155,0.33075953,0.304904,0.71683943,0.55831677,-0.30038285,0.6168206,0.406662,BENIGN
10.0.0.180-10.0.0.181-6018-80-6,10.0.0.180,14415,10.0.0.181,80,6,03/07/2017 00:06:20,1.0699214,0.6702863,0.39898467,0.65690094,0.83871114,0.5078709,-0.16789585,-0.105979145,0.6884106,0.61501795,-0.20373276,0.6642861,0.25904635,0.06264897,-1.2052743,0.041497108,-0.19150437,0.97868425,0.68075246,0.09359996,0.44782472,0.751698,0.44127846,0.5486114,0.16277087,-0.61036026,0.28847033,0.9603644,-0.35176885,0.6333589,0.21383588,0.2731614,0.13980983,0.18819508,-0.23036565,0.37843588,0.38001722,0.49361396,0.31220353,-0.042303372,-0.40549314,0.12573037,-0.29045847,0.37150636,0.6680304,0.3625667,-0.859953,0.47869065,-0.20086636,0.8247933,0.30776983,0.48890755,0.18319288,0.529323,0.4999889,0.21741056,-0.44252253,-0.6971053,-0.38152775,0.4982084,-0.14899181,0.22367172,1.0623618,-0.030286277,-0.44015902,-0.13603848,1.3358579,-0.40896624,0.19625531,-0.5356667,0.4460601,0.24125236,0.2617276,0.34706414,0.47807103,1.1587394,0.048967205,BENIGN
10.0.0.132-10.0.0.133-39474-80-6,10.0.0.132,27323,10.0.0.133,21,17,03/07/2017 00:52:12,0.32258245,0.16737908,0.81719095,0.24939092,1.4135302,-1.3193713,-0.009181819,-0.6032267,0.8068109,0.46595964,0.11187373,0.22956708,-0.011339893,0.04822756,0.74859416,1.7739406,-0.17911297,-0.38038042,-0.057080906,-0.053024366,-0.5429879,0.30166015,-0.81664187,-0.073957175,0.4410698,0.034219023,-0.5192878,0.32074746,0.1361732,-0.124450564,0.35459197,0.28925052,0.4046068,0.55453,0.76532423,-0.019492032,0.40861493,0.022046879,0.024156457,0.6995481,-0.21113455,0.24357845,0.41450343,0.5660575,0.2179386,-0.3838543,-0.08094346,-0.4438774,0.17126474,0.4619029,0.5689453,0.2105658,0.13433468,0.050450608,1.0755526,-0.11224782,-0.09809947,0.47057268,0.031226892,1.1563206,0.17319393,0.3172146,-0.13154152,-0.0056229522,0.49575678,0.18756746,0.8438403,-0.33942693,0.31818256,-0.44185236,0.49364963,0.36822912,0.0800197,-0.049915895,0.9088152,0.54775065,0.22669975,BENIGN
10.0.0.46-10.0.0.47-13562-80-6,10.0.0.46,18736,10.0.0.47,80,17,03/07/2017 00:34:06,0.17098255,0.27309996,0.22389543,0.35368392,-0.2361986,0.12965769,-1.0175071,-0.39087075,1.3509492,-0.36408255,0.28055638,0.7591235,0.5099113,0.5730591,0.2677063,-0.38903275,0.5703228,0.62932926,0.059170756,0.95756155,0.9777117,-0.31060398,-0.7597412,0.1830606,0.98077023,0.33782986,0.15090217,-0.66785735,1.0947871,-0.4360291,-0.043139853,1.1689106,0.45080113,0.43931752,0.01748739,-0.23501451,0.23156752,-0.17622817,0.5779362,-0.5709102,-0.535102,0.5289224,-0.2633742,0.3278626,0.6168961,-0.102096185,0.46827486,0.73831475,0.37709332,0.8367444,0.5462754,0.09259033,-0.12249002,0.23617268,0.92266965,0.12715091,-0.08136212,0.81138146,-0.74338543,0.51540536,0.52848446,0.05646097,0.38243946,-0.2718639,1.5812942,0.040650852,0.37520346,0.10853482,1.1007556,0.95391977,0.6998957,1.1800728,0.39767668,0.8967965,-0.33564863,0.19911155,0.43368146,BENIGN
